"label_name","album_name","token","code","activationDate","status","mapped","createdAt","updatedAt"
"Waleed Tahir","Best Album Ever","347653987d8ec908ea7f06c397a58643970","943824","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","5e741c4386566fd0f1375682605f929c825","633529","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","5dc97ae3a0ffd51b066e22bc36c49e01652","454968","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","07be60fe544a2bcd921c2a12e17be65b598","583727","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","398f24e63cdc0739ac5beedb3ba76302135","269523","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","14d834d26d189a01d24c7a1196842507226","613345","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","7c2e80f2268d353bc65ff95dcab1a77a109","551049","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","b540adbc8a74c328254c893c93a8a76c567","840455","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.564Z","2025-01-02T08:19:56.564Z"
"Waleed Tahir","Best Album Ever","ad53bbbe17476b0c22933ebf14d96176951","185630","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","0641b195f90f2789acffb49e29e7e5e9727","977029","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","1d41005491f7eab9cfd47fc4a6c50b8e344","620730","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","f7f1b5843176c4a57def988e8a6f71d5982","887463","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","d69d82b405a171af2718ab661d860fec585","785404","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","957f5e0956926d4c53f0eceba880ca90869","390888","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","b4113032950b8d8412794c6d4912b9d8956","351287","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","b951d8b3aaeedbadccad8315fab51488686","888037","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","b17cfa522449446deb89885c0d68c8c2171","779643","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","252eb5c9e7156a41b3cb65b0a74d092b367","367220","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","46ab8f371c99cb890f878c0331ca4111420","648215","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","be9af7486fc13d08dfecec5f66da7f91398","618961","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","062b31c5e7d1c3bc0f8030c5e42357eb457","673663","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.565Z","2025-01-02T08:19:56.565Z"
"Waleed Tahir","Best Album Ever","3fa4f71864546ef75d8ff01497b495bd827","676600","Thu Jan 02 2025 08:19:56 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:19:56.566Z","2025-01-02T08:19:56.566Z"
