"label_name","album_name","token","code","activationDate","status","mapped","createdAt","updatedAt"
"Waleed Tahir","Best Album Ever","2df1c6c4934fc06d4d7451e5603974d6340","278921","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","7266f65b0eb88b27096c340cb2becfea42","798581","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","47290c081888e1568726c5a0805e197f625","829541","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","52f473a4d6a795afc10610a8f2f66452358","668367","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","7508df59f9f3d3a6145c773def7511d48","132162","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","464a3c979c868c84f42dbc3748fcf6fe641","106943","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","cd8ebaf3754adc342f220e489f7d306c330","990398","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","72cf715ed3ac9074fa69cf2b1d5a462d951","531500","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.150Z","2025-01-02T08:23:08.150Z"
"Waleed Tahir","Best Album Ever","4265f76c19b1ad456ebac3166a8f072f751","688194","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","5c7f1e11a42923c13ace9dc7936c57c2759","529217","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","f2e8c6f46de09dc5076091790ffc7b5b394","763462","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","4f4e40e2622872cd60ec9675b8117035997","572685","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","0730912d3dd6dfc2638c1228988a3ba9655","226697","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","0618e6c61cd563cd1d7d65fc4677a94837","192641","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","9820e8cbecc2d91fe1777a56b8891113886","147416","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.151Z","2025-01-02T08:23:08.151Z"
"Waleed Tahir","Best Album Ever","5e17b6c01a315b053a0fb93c54930e1c762","108319","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","51aa9abb2ce7cc1df8861e1165548eae58","880670","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","8471a0c7662b918a17b23d83dffeb517907","786001","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","99159e3898e1e1f285bbaf43b068bfcf196","333554","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","18b3c3a5098e6a0ea3957317fb21f4ac831","230058","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","e75c76fa170f5c5681be3400d777b2aa548","603749","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","13d37f0cc142c185e3652af63fd7d399804","880949","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","e1e159cf21f0475d4ba300bb643a4f4d391","864703","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","23b8be660daa3d72958719d91eb74a7e136","678508","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.152Z","2025-01-02T08:23:08.152Z"
"Waleed Tahir","Best Album Ever","d28afaa65e6932e3eb15004a07e4705830","899603","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","17b0b210c59d8351982234760317d69b949","899031","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","3d38014875f70fc9de262a062d5f8630818","528115","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","5662ddaa64c91f2388c3f09ad3675149392","457598","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","3ccf17d4e2f637d76debdac9ad02dc62856","869339","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","a1e81be3dfaeb97fa68c99fa74060e53232","181682","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","1fb96923c9a365da6090a44ca15bdc5b182","366221","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","e24ba4964e79378a1bb0b5a5750306be211","875259","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","d4fb755d855dde1776f4e06628733c31650","879654","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","811164cfefbec9a549648f6f86a39f0b25","551979","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","c5c10b331d233bf701da4c0a81bc4141475","204562","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","a8c385bc3d00254c77f3ff62e7684426827","788764","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","6dd566ad0dfe7604fb263344769a81e040","255010","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.153Z","2025-01-02T08:23:08.153Z"
"Waleed Tahir","Best Album Ever","3ae201bb0aa97f62b48289a1b3e5fe2f637","200888","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.154Z","2025-01-02T08:23:08.154Z"
"Waleed Tahir","Best Album Ever","36fa5071f81599450773318c30eca9a099","238895","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.154Z","2025-01-02T08:23:08.154Z"
"Waleed Tahir","Best Album Ever","d8862b306dd0b80f12708d1fa92c4f5f870","953486","Thu Jan 02 2025 08:23:08 GMT+0000 (Coordinated Universal Time)","active",false,"2025-01-02T08:23:08.154Z","2025-01-02T08:23:08.154Z"
